-0.1212701,-0.027511692,-0.12901591,0.14954352,-0.11621488,0.08864217,-0.13843526,0.004823867,-0.12342531,-0.18397771,-0.13118686,0.06070439,-0.020483946,0.13682564,0.0051246313,0.084112555,0.059084,0.09813476,-0.014681971,0.05082177,0.13401432,0.006434568,-0.10590399,0.14073011,0.026441334,0.12458682,0.16231523,0.027156599,0.13121118,0.024035187,0.12059882,0.13750976
0.034707513,-0.041346814,-0.026650677,0.12040548,0.15428613,-0.072543524,-0.085316546,0.12016608,-0.08527727,0.042716634,-0.00033232998,0.06340679,0.061906826,-0.26870388,-0.04778492,-0.0048446115,-0.037248846,0.009121374,0.0935411,-0.085506536,-0.18240039,0.07858447,0.078567326,0.02522918,0.06911656,-0.1194868,-0.17432646,0.013259644,0.08865061,0.06727412,-0.050973985,-0.10539513
-0.07431172,0.09695784,0.12343268,0.1047979,0.16771933,0.12735945,0.13002138,-0.08115241,-0.065867834,0.059974372,0.12911947,0.03453757,0.13105708,-0.04202851,0.027879093,-0.034157198,-0.1439423,-0.11763941,-0.022840906,-0.109582886,-0.149011,-0.08684508,0.16829674,-0.07669179,0.01981292,-0.03850367,-0.077288486,0.07262959,-0.16965286,0.09089501,-0.11096823,-0.116862245
-0.006065421,0.18649708,0.107542284,0.18250445,0.038471945,-0.021415045,0.21363299,0.13713025,0.032354414,0.065994784,0.08724422,0.074763045,0.013245541,-0.06773671,-0.069946766,0.1384925,0.1235032,-0.15781939,-0.10036631,0.10320914,-0.059129518,0.12988205,0.13468735,-0.13785726,-0.050485373,-0.070429586,-0.052808087,-0.041252345,0.17521155,0.017394684,-0.07392295,0.09817186
-0.10121566,0.15554512,-0.15744002,0.06755178,0.036980357,0.12746271,0.03410005,0.06659324,0.01812223,-0.14958607,-0.14229411,0.12978326,-0.0049243905,-0.07983936,0.036353175,0.15501238,-0.13510758,0.078503214,-0.045426443,-0.03537875,0.122854054,0.18424389,-0.027295535,0.07925668,-0.09472471,0.008857729,-0.049336858,-0.17671108,0.022377275,-0.065899365,-0.030675467,-0.034412395
0.060867302,0.035985496,0.16949901,0.04669065,-0.14959364,-0.15821786,0.01899641,-0.14269465,0.15097798,0.15567796,0.008551934,0.14161573,0.0005648901,0.10121465,0.18560989,-0.14636198,0.11509303,0.010164242,0.11562495,0.0082232775,-0.089909315,-0.07630461,-0.049854018,-0.071998514,0.011640779,0.14108092,-0.04591686,-0.13488232,-0.029463092,0.15211481,-0.12585777,0.090748675
-0.06383328,-0.048166424,0.084828794,0.1445728,-0.05542033,-0.07150474,0.0037277332,-0.18583955,-0.0738065,-0.010739532,-0.079105146,0.11573478,0.10330284,-0.15760876,0.05747155,-0.05231275,0.09673213,0.007997355,-0.14397025,0.1308806,-0.16651319,0.11038595,0.051775433,-0.004841031,-0.082854874,0.09761783,0.07757848,0.011012092,0.16391905,-0.09531607,0.031902928,-0.15523264
-0.034248453,0.095231384,-0.124043345,0.021335889,0.1743206,-0.17698942,0.09245905,-0.00724651,0.16288072,0.1419138,0.14744197,-0.1266384,0.08438143,-0.03415304,0.0008015546,-0.17614196,0.082413055,0.11193141,0.046845105,-0.07402,0.026133874,-0.10329277,0.11881739,0.19872123,0.14471968,-0.096288465,-0.1133901,-0.0025228441,-0.024858471,-0.09512296,0.0064215404,0.0348935
-0.06386515,0.008162348,0.10041845,-0.022311598,-0.13724418,-0.03582985,0.10505017,0.0485117,0.0014707063,-0.025362395,-0.13212244,-0.014417169,0.061851896,0.11552713,0.19553888,-0.12382591,0.12638262,-0.1401613,-0.0044451067,0.12655142,-0.19041166,0.007048439,-0.0896299,-0.03750921,-0.10500713,0.12041548,-0.073639974,-0.10776227,0.105019875,0.0087616015,0.07640053,-0.08267504
-0.06039109,-0.2158302,-0.13052277,0.020013526,0.15784706,-0.08765276,0.045104075,0.2071854,0.06828481,0.010058736,-0.06109493,-0.09682225,-0.15598495,0.223868,-0.13418812,-0.050508093,-0.12544586,-0.019196948,0.034109868,-0.027141022,-0.097848415,-0.19757237,-0.07216552,0.16281429,0.00237982,0.1726877,-0.040956438,-0.05398122,-0.18324079,-0.056421816,0.16866903,0.022147484
0.0156193,0.013035973,-0.030848885,0.12397261,0.12082653,0.0020078677,0.24203277,-0.0810933,0.048005294,-0.14332303,-0.03918111,0.045234367,-0.17188534,-0.18385597,0.16773191,-0.00093708374,0.019221162,-0.11391931,-0.07344995,0.14757599,0.02599255,-0.043761488,-0.18402681,0.16973723,-0.13892439,0.060514476,-0.050936602,0.0033250435,0.11011295,-0.09310507,0.12147431,-0.058704294
0.13086522,0.04611946,-0.07290133,0.016414003,-0.13693108,0.103155844,0.17161646,0.06964653,0.120418124,0.019810356,0.071953036,-0.013340258,0.041091815,0.13727896,-0.15293004,0.18437898,0.23391147,0.12147545,0.017941711,0.11685128,-0.06543847,0.105436884,-0.13004173,0.12863071,0.15520622,-0.021407226,0.11963105,0.14835031,0.046013463,0.09885196,0.09105346,0.043449804
0.0033356661,-0.010519406,0.081019945,-0.011876706,0.0035774095,-0.0754167,0.080291435,-0.13552263,0.12729102,-0.07268578,-0.09311566,0.07634842,0.11437227,0.15361711,0.1388238,-0.045516457,0.016867733,0.18306108,-0.0254435,-0.08736631,-0.008358449,-0.03933562,-0.0845464,0.13717085,-0.011709233,0.09742514,-0.0108967135,-0.21349008,-0.11586725,-0.12625812,-0.0027173923,-0.15798582
0.018814124,-0.028283648,-0.07547439,-0.055446714,-0.13682452,-0.029442795,-0.05440797,0.019291434,0.1663097,0.114866704,-0.0074344426,0.010043605,0.13856542,0.16070159,-0.114074424,-0.00393229,0.038396023,-0.04033263,-0.19308221,-0.021239579,0.037011515,-0.13048922,-0.10248798,-0.031452656,-0.002510784,0.042632576,-0.046953086,0.100333236,-0.00880464,-0.15117088,0.057783987,0.154819
