-0.3317378,0.038446993,-0.17264836
0.10071768,-0.076173626,-0.19393723
-0.61403286,0.048180312,-0.05923826
-0.36779755,0.077559665,0.13543934
0.4978528,-0.063827306,-0.008416481
-0.07303006,0.4391193,-0.21983315
-0.6635594,-0.0645467,-0.19088003
-0.6622535,-0.08999471,-0.20933034
-0.6515672,-0.12504564,-0.031931806
0.21168478,0.2147889,-0.3806204
0.60249454,0.12372949,0.149469
-0.027984029,0.21139593,-0.13715541
-0.4030302,0.01743462,-0.17646451
-0.0095744515,-0.31561357,-0.47874406
0.40193915,-0.28463614,0.30720636
0.3739548,-0.51642144,-0.42585737
-0.33250812,-0.092626326,0.0071558873
-0.18615489,0.19147055,0.30177227
0.13204959,-0.13225533,-0.20957744
-0.176927,0.28654653,-0.29095423
-0.35240856,-0.313858,0.093960874
-0.24152276,0.29125983,0.4325611
0.11405573,-0.27505264,-0.18182787
0.48962405,0.02041213,-0.12661426
0.63774145,0.110171184,0.17439216
0.52616745,-0.08282876,0.021375543
0.6180135,-0.019162798,0.06916243
0.57222384,-0.0176036,0.15324807
-0.3914355,-0.08953933,-0.17479351
0.62737715,0.12530568,-0.035894968
-0.314639,0.42244193,0.03540649
-0.4870712,-0.035539124,0.18762954
