0.0007618931,-0.1216831,0.04958794,-0.09166759,-0.043270808,-0.07266572,0.1485687,0.09919747,-0.09066106,-0.026082547,-0.06873792,0.09169537,0.07208557,-0.008812569,0.0075560445,-0.18214522,0.065228306,0.027969569,-0.096392915,0.15174654,0.10486632,0.040412813,0.029411795,-0.13007866,-0.024654707,-0.029568363,-0.029192718,0.04804548,-0.11317647,-0.052340463,0.18059614,-0.050435767
-0.02682572,-0.13211966,-0.16958794,0.048425402,-0.029113235,0.03831914,0.08375131,0.013371564,0.11170224,-0.069985755,-0.03173974,0.0007256729,-0.119552456,-0.09712428,0.06802336,-0.09433262,-0.04771338,0.022592297,-0.05895799,0.11295262,0.16008973,0.11632222,-0.048609924,0.113019235,0.08064017,0.109074496,-0.054456163,0.028092666,0.15435933,-0.06877233,-0.09163047,0.05793328
-0.05141627,0.005151651,-0.034686316,0.11816326,-0.14904396,-0.151579,0.071782365,-0.07297543,-0.16006877,0.060996775,-0.12964047,0.0636228,0.005751993,-0.12978166,-0.16156422,0.15522656,-0.095834784,-0.029972078,-0.117992885,0.14266218,-0.0763393,0.0056274827,0.07902341,-0.013743795,-0.11496329,0.13879102,-0.14208886,0.039325394,0.0027505797,0.008573875,0.008874564,0.015075462
-0.03457598,-0.21934122,-0.05059787,0.07072083,0.016454278,-0.15966295,0.016028844,0.18071075,0.12287153,-0.02003811,-0.07420645,0.087689646,0.013675426,-0.08490542,-0.07715395,0.11751475,0.26586843,-0.20525917,0.21960402,0.002471735,-0.10942012,-0.010561183,-0.2563789,0.2671003,-0.22065401,0.32698372,0.02924729,0.20792751,0.019115193,0.088376254,0.026432605,0.07501594
0.13954869,0.097387254,-0.023590881,-0.037173748,-0.1703151,-0.1458612,-0.048831865,-0.0057962136,-0.09284674,-0.11532492,-0.072647534,-0.15606321,0.044026498,-0.06490951,0.03646674,-0.19295157,0.114767544,0.018750507,-0.0057442565,0.1449622,0.13921863,0.054821704,0.15142503,-0.112032495,-0.101793006,0.13501771,-0.16311657,0.102229744,-0.115324885,-0.0013756776,0.021698778,0.07143946
0.115220614,0.12527388,0.05186492,0.08874795,0.08185565,-0.12012981,0.013112524,-0.0058853463,-0.11408935,-0.029367888,0.01719384,0.076258525,0.006036908,0.061400343,-0.08913514,-0.07598611,-0.1045369,-0.010195168,-0.12366069,0.026045376,-0.13625437,0.14312854,-0.0027079682,0.094094455,-0.08261961,0.08224453,-0.0036981471,0.031587314,-0.12740836,-0.1855915,-0.11680183,0.1343599
-0.022341523,-0.031401467,0.11846926,-0.0034645605,0.04288488,0.014306808,-0.12968254,-0.15348859,0.07395969,-0.09100023,0.09690187,0.09308778,-0.1509351,0.1741131,-0.059557695,-0.13497189,-0.03539755,0.028240858,0.08088393,-0.12998544,0.09091963,0.036263283,0.08715577,-0.082230195,-0.121226,-0.0100262165,0.03424677,0.13425814,-0.08995311,0.15396775,-0.18984812,0.15311275
0.30043378,0.121023454,-0.20880425,-0.047119286,0.35201514,0.10004535,-0.20040098,0.03659779,-0.23523459,0.006543319,-0.059659325,-0.2530679,-0.012363576,-0.14532736,0.43199125,-0.22441587,-0.2508066,0.25321022,-0.24017881,0.06383188,-0.016713813,-0.18634807,0.14086185,-0.31753832,-0.07032963,-0.20793027,-0.15958272,-0.2969157,0.25459832,-0.013324703,0.087608464,0.2254675
-0.20974246,-0.10457548,-0.031270478,0.07745014,-0.21921228,-0.046854686,0.14610857,-0.00240593,-0.16016406,-0.020634443,0.16939808,0.19342062,0.2391631,-0.04964119,-0.2778351,-0.13017751,-0.028098045,0.1000594,0.09244618,-0.0019741785,0.078004554,0.05982665,0.043154553,0.17797153,-0.14692982,0.11397938,0.052811276,0.073416956,-0.1882104,-0.16938366,0.027926667,-0.09317611
-0.17107837,-0.02328388,-0.050659064,0.11545567,0.017415533,-0.17418616,-0.026614146,0.052297007,-0.14907826,0.05050252,-0.13691226,0.100190945,0.08354919,-0.023279209,0.03539125,-0.15898253,-0.03895484,-0.0661164,-0.06764363,0.14205429,-0.11875004,0.029691633,-0.012826619,-0.11843293,0.12754026,0.11347018,0.110141635,-0.12310339,-0.05656706,0.014099664,0.05320924,0.08090019
