0.123505905,0.0046474547,-0.26944777,-0.07499479,-0.064083464,0.10069921,-0.24121554,0.11018926,0.18900718,-0.039967854,-0.38927475,0.13260725,-0.19924282,-0.11651488,0.11251003,-0.21928833
-0.019766351,-0.055535033,0.18040697,-0.4549811,-0.12678063,0.088386916,-0.21133325,-0.4450197,-0.38725343,-0.031131068,0.48114058,-0.4735938,0.0068506263,0.030036163,-0.08737908,0.5734727
-0.20836195,-0.008885344,-0.20101614,-0.17385034,0.09526274,-0.1322095,-0.07645289,-0.24374162,-0.052488476,-0.19707581,-0.25966626,-0.19966835,0.03279449,0.053245977,0.07192739,-0.08095635
0.1427164,-0.070485145,0.030149573,0.221957,-0.14778359,-0.18531774,0.20313461,0.6181628,0.17029452,-0.23191956,-0.41278088,0.1127847,0.051046345,0.34682146,0.10103379,-0.67986107
0.150905,-0.07894552,-0.112583145,-0.35093895,-0.19266452,0.12472017,-0.25917333,0.069017686,-0.01863168,0.10025698,0.49584147,-0.3782349,0.068275765,-0.14927356,-0.15135157,-0.015364134
0.18251762,-0.17006105,0.0037541424,-0.09537935,0.09005478,0.0320556,-0.009169961,0.23144734,-0.1458077,-0.12955074,0.16241772,-0.21790193,0.00021028162,0.16528782,-0.19021885,0.19180009
-0.18560882,0.019558081,-0.0024687196,-0.23185042,-0.05920421,-0.087001555,-0.05853471,-0.6162059,-0.33514273,0.26760346,0.48777124,0.013430948,0.03901327,-0.46626914,-0.0036152655,0.66720366
0.18768568,0.18431261,0.017829286,0.09214355,0.08814014,-0.06948326,-0.0132470615,-0.13818884,0.18976454,0.0048773685,-0.20804459,-0.1014722,0.055164576,0.06355854,0.20138389,0.0901848
-0.18112564,0.040291734,0.054018494,0.20422128,-0.056040205,0.08560757,-0.07150182,0.06629949,0.28370926,0.08625216,-0.46825624,0.11302354,-0.055948365,0.20596664,-0.04313512,-0.19085279
-0.08140912,-0.08360807,0.2144814,-0.1521964,-0.15176384,0.1692259,-0.09204777,0.4295182,0.23619984,-0.23091628,-0.10719844,-0.11603923,-0.037749074,0.27655077,0.038852,-0.111511275
0.21782418,-0.05934492,0.15454069,0.07850362,-0.04390446,0.0005321029,0.07392625,0.2637581,-0.02290982,-0.2230654,-0.053539272,0.15700413,-0.19776003,0.2313552,0.17543139,-0.17645025
-0.02894829,0.056377664,-0.12384632,-0.231683,0.054617677,-0.2093968,-0.09877913,0.016739827,-0.026946267,-0.1586453,0.2169286,0.24714284,-0.08841813,0.06804902,-0.21828099,0.2632389
-0.0066068047,-0.11912955,-0.018047571,0.15553552,0.074741036,0.16011783,0.14876738,0.08567607,-0.014201993,-0.13590318,0.19137424,-0.268968,-0.16152816,0.15376817,-0.21650237,-0.029247718
0.07490582,0.23060131,-0.14918895,0.04118209,0.038893998,-0.056840237,-0.15907969,-0.005451817,-0.19712389,-0.22571798,0.01736048,-0.1068555,0.05870013,-0.072649896,-0.19340749,-0.26854527
-0.12607326,-0.036646567,0.013854064,0.04957326,0.19805422,-0.06950571,-0.45962107,-0.3109576,0.03502943,0.111352086,0.08589015,-0.028881751,0.16415766,-0.3450065,-0.07768244,-0.02244827
0.025027059,-0.06309967,0.077346526,-0.08281138,-0.10790591,-0.056556318,0.074011914,0.099677876,-0.023621002,-0.17317723,0.2597346,0.1556647,0.20119584,-0.11149024,-0.16578463,-0.071465276
