-0.050395742,-0.0887967,0.008294901
-0.40768605,0.18562628,0.43903783
0.18032588,-0.120821945,-0.21796353
0.53981394,0.30277348,-0.4780783
0.44792208,-0.23999989,-0.33709985
-0.389674,0.4925909,0.020921
-0.3850757,0.18950264,-0.3805666
0.38486552,0.40535763,-0.338113
0.35618392,0.49777988,-0.38772795
0.40747184,-0.18584768,-0.43907237
-0.56578577,-0.025148874,-0.06195492
0.2200864,-0.24035124,0.10542167
0.23739207,0.2297172,0.31389695
0.4272579,-0.5078341,-0.47135645
0.5595691,0.03637107,0.25838202
0.16413957,-0.22763498,0.38566664
0.24674247,0.018296227,-0.18339393
0.37328786,0.08785981,0.05036371
-0.5259182,-0.06672818,-0.026375394
0.14584108,-0.1478485,0.3965717
-0.2544653,0.2699054,-0.3107077
0.49498037,0.06882912,0.0137311965
0.22058459,-0.27824154,0.23154964
-0.22721325,0.33344737,-0.1517223
0.5300607,0.0858107,0.018942386
0.5115548,0.4059995,-0.10406901
-0.16251592,0.2352103,0.38336506
-0.16742875,-0.05039084,0.041536152
-0.26156828,0.44240165,-0.047680143
0.5265633,-0.50081736,0.13129336
0.49041677,0.4818516,0.12394527
-0.3352567,-0.29698053,-0.30851522
