-0.014387778,0.14873792,0.30259666
-1.038825,-0.03840138,-0.18932304
-0.45123044,0.18961205,0.23953754
0.47428763,0.05548671,0.03318112
-0.31977642,-0.104528315,-0.33745235
0.8886666,0.15737695,0.2293666
0.34802762,-0.10298325,-0.28295556
-0.45832583,0.14581756,0.023727223
0.88560784,0.15537876,0.24287485
-0.79601574,-0.17584899,-0.24337322
-0.8846057,-0.03309018,0.09156296
-0.11793422,0.12585077,0.26861644
-0.11508047,-0.0074707093,-0.0063038864
-0.19079216,-0.018620046,-0.016097847
0.9315403,0.016252145,-0.1228369
-0.41905457,-0.12136168,-0.15304561
-1.0361646,-0.14411749,-0.27430186
1.1232653,0.07561173,0.05351971
-0.70739,0.03219214,0.023075182
0.48629847,0.19617555,0.34169042
0.61283326,-0.026697036,-0.09092684
-0.7425244,-0.162845,-0.2925111
0.42294675,0.07466719,-0.2850487
0.4351257,0.13407381,0.18564661
0.18532233,-0.24236989,-0.27855715
0.5667033,0.18188037,0.2600322
-0.33958614,-0.12369908,-0.25796852
0.79196143,0.096820116,0.053497225
-1.0145044,-0.21753062,-0.23598184
-0.88977623,-0.040101387,0.013010964
-1.0985644,-0.09995045,-0.19576359
-0.64876366,-0.02503302,0.06595685
