-0.15781172,-0.1089924,-0.40278
-0.44922,-0.0348949,-0.029670184
0.1878777,0.50545067,-0.48281974
0.15499984,-0.101343326,-0.15613899
0.13184324,0.56951004,0.2816044
0.42844167,0.047038037,0.01890812
-0.40303546,0.20619607,-0.43016806
0.3768392,-0.18202278,0.36194575
-0.50404745,-0.18763235,-0.13767049
-0.24011718,0.07430531,0.27587053
0.57023835,0.07863145,0.025673464
0.37241372,0.061174054,0.076717414
0.44957572,0.34812114,-0.19594163
0.34089288,0.07932745,0.032568935
0.3566442,0.050979346,0.04076655
0.22577335,0.08299896,-0.07233063
